Date,EURUSD,USDUAH,USDRUB,XAUUSD,XAGUSD,COPPERUSD,IRONOREUSD,ALUMINUMUSD,OILUSD,USHOUSING
2025-07-04,1.1771491765975952,41.506492614746094,79.06613159179688,3332.5,36.775001525878906,5.018499851226807,,,66.5,
2025-07-07,1.178078293800354,41.44840240478515,77.9681625366211,3332.199951171875,36.6150016784668,4.984499931335449,95.22000122070312,2467.25,67.93000030517578,
2025-07-08,1.1736538410186768,41.58852767944336,78.6965103149414,3307.0,36.47200012207031,5.644999980926514,95.5500030517578,2469.5,68.33000183105469,
2025-07-09,1.1724566221237185,41.48929977416992,78.49620056152344,3311.60009765625,36.35100173950195,5.44350004196167,95.31999969482422,2486.25,68.37999725341797,
2025-07-10,1.17311692237854,41.53865051269531,78.19583129882812,3317.39990234375,37.03799819946289,5.547999858856201,96.76000213623048,2504.5,66.56999969482422,
2025-07-11,1.1702749729156494,41.62452697753906,77.7971420288086,3356.0,38.67599868774414,5.561999797821045,96.70999908447266,2491.25,68.44999694824219,
2025-07-14,1.1682106256484983,41.51374435424805,77.25990295410156,3351.5,38.46200180053711,5.514999866485596,96.76000213623048,2470.25,66.9800033569336,
2025-07-15,1.1666297912597656,41.563594818115234,78.08441925048828,3329.800048828125,37.83399963378906,5.546000003814697,96.5,2447.5,66.5199966430664,
2025-07-16,1.160739183425903,41.589691162109375,78.07186126708984,3352.5,37.85300064086914,5.496500015258789,97.05999755859376,2433.25,66.37999725341797,
2025-07-17,1.1635754108428955,41.62646484375,78.24713897705078,3340.10009765625,38.055999755859375,5.486000061035156,97.18000030517578,2428.75,67.54000091552734,
2025-07-18,1.161548137664795,41.552616119384766,78.01062774658203,3353.0,38.22299957275391,5.578000068664551,97.22000122070312,2507.25,67.33999633789062,
2025-07-21,1.163074612617493,41.54202651977539,77.75179290771484,3401.89990234375,39.10100173950195,5.610499858856201,97.83999633789062,2552.0,67.19999694824219,
2025-07-22,1.1694538593292236,41.54632568359375,78.19585418701172,3439.199951171875,39.31999969482422,5.697000026702881,98.11000061035156,2584.25,66.20999908447266,
2025-07-23,1.1739156246185305,41.51795196533203,78.49857330322266,3394.10009765625,39.27799987792969,5.795000076293945,98.2699966430664,2566.75,65.25,
2025-07-24,1.1774264574050903,41.558738708496094,78.3905029296875,3371.0,39.02099990844727,5.776999950408936,98.58000183105467,2564.25,66.02999877929688,
2025-07-25,1.1756131649017334,41.52772903442383,79.24684143066406,3334.0,38.16699981689453,5.763500213623047,98.5500030517578,2546.5,65.16000366210938,
2025-07-28,1.1756821870803833,41.48554992675781,78.29944610595703,3309.10009765625,38.0260009765625,5.59499979019165,98.66999816894533,2533.5,66.70999908447266,
2025-07-29,1.1596757173538208,41.588844299316406,81.3310317993164,3323.39990234375,38.08399963378906,5.603499889373779,98.9800033569336,2507.0,69.20999908447266,
2025-07-30,1.1550945043563845,41.58375549316406,81.24903106689453,3295.800048828125,37.56600189208984,5.570000171661377,99.06999969482422,2502.5,70.0,
2025-07-31,1.1429355144500732,41.505859375,81.24861907958984,3293.199951171875,36.55199813842773,4.33050012588501,99.12000274658205,2446.75,69.26000213623047,
